date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,h2s,hcnm,hct,no,no2,nox,o3,pm10,pm2.5,so2,casos_total,poblacio_total,incidencia_1000
2024-04-14,1.9,226.7,41.4,1019.6,297.6,21.3,27.8,16.2,0,1.72,NA,NA,1.52,19.7,20.96,68.7,24.22,NA,NA,25,22471,1.112545058074852
2024-04-15,1.5,131.9,60.2,1014.5,215.8,18.8,22.4,16.8,0,1.76,NA,NA,5.83,36.3,44.57,57.96,32.26,NA,NA,98,63744,1.5373995983935744
2024-04-16,2.4,187.5,62.4,1011.2,284.6,16.7,18.6,15,0.6,1.54,NA,NA,1.57,16.7,18.26,65.17,20.48,NA,NA,89,52683,1.6893495055330943
2024-04-17,2.5,181.2,61.1,1011.2,232.2,14.9,16.3,13.3,0,1.35,NA,NA,1.74,12.17,13.83,76.91,15.48,NA,NA,70,53877,1.2992557120849342
2024-04-18,2.1,160.1,66.8,1012.7,163.9,14.2,16,12.8,0.1,1.4,NA,NA,1.39,12.13,13.61,72.7,18.13,NA,NA,61,45573,1.3385118381497816
2024-04-19,2.9,238.7,54,1016.8,309.7,15.5,18.7,11.9,0,1.74,NA,NA,4.43,16.74,22.91,60.22,22.3,NA,NA,91,59358,1.5330705212439772
2024-04-20,1.8,168.5,66.6,1012.9,290.2,15.6,17.6,13,0,2.1,NA,NA,2.74,17.91,21.57,64.61,21.09,NA,NA,39,27384,1.4241893076248904
2024-04-21,1.9,166.3,60.5,1012.6,201.7,14.6,16.5,13,0.3,1.79,NA,NA,1.52,14.22,15.65,52.52,18.17,NA,NA,23,21252,1.0822510822510822
2024-04-22,2.5,183.6,76.8,1012.2,187.8,11.5,16,8.3,25.2,1.24,NA,NA,1.39,15.09,16.52,57.78,11.22,NA,NA,85,60419,1.4068422185074232
2024-04-23,1.8,181.2,56.5,1011.2,203.1,12.1,14.5,9.2,0,1.28,NA,NA,5.83,20.83,29.43,50.04,10.04,NA,NA,65,46932,1.3849825279127248
2024-04-24,2.3,196.9,48.6,1010.8,328.7,13.6,16.9,8.6,0,1.48,NA,NA,4.09,21.48,27.35,54.3,14.57,NA,NA,88,61125,1.4396728016359919
2024-04-25,2.6,85.5,66.7,1006.4,194.4,13.8,15.4,12.9,0.5,1.63,NA,NA,2.45,22.8,25.85,55.18,15.05,NA,NA,101,68497,1.474517132137174
2024-04-26,1.9,187.2,71.6,1003.7,286.1,15.6,18,12.3,0.1,1.5,NA,NA,6.09,15.26,23.61,57.39,11.52,NA,NA,90,56036,1.6061103576272397
2024-04-27,2.4,131.6,91.5,1002,138.3,16.8,18.2,15.6,1.5,1.12,NA,NA,1,11,11.39,83.57,20.26,NA,NA,36,29994,1.2002400480096018
2024-04-28,2,147.1,91.2,1008.8,83.2,15.8,17,13.9,3.5,1,NA,NA,1.3,15,16,53.61,15.43,NA,NA,25,22447,1.1137345747761394
2024-04-29,2.5,55.3,97.7,1010.5,17.1,14.1,15.1,13.3,54.1,NA,NA,NA,2.39,29.26,32.17,31.22,11.26,NA,NA,78,47816,1.6312531370252636
2024-04-30,1.9,95.5,93.3,1009,163.1,15.2,17,14.2,0.3,NA,NA,NA,1.87,20.61,22.83,43.83,12.57,NA,NA,81,56121,1.4433099909124927
2024-06-09,2,170,67.4,1002.7,286,22.8,24.8,21.2,1.8,NA,NA,NA,1.09,11.87,12.57,57.57,27,NA,NA,18,15273,1.1785503830288744
2024-06-10,1.3,100.8,68.1,1008.2,94.3,20.7,22.6,18,8.2,NA,NA,NA,1.48,14.39,16,49.91,14.43,NA,NA,96,66008,1.4543691673736516
2024-06-11,1.3,209.9,79.5,1011.1,67.5,19.1,22.9,16,38.9,NA,NA,NA,2.22,18.65,21.48,24.96,14.35,NA,NA,79,51089,1.5463211258783691
2024-06-12,1.9,199.4,77.6,1014,215.1,18.6,21.7,15.3,5.8,NA,NA,NA,2.57,13.43,16.52,43,10.17,NA,NA,68,53279,1.2763002308601887
2024-06-13,2.9,253.9,63.6,1015.6,357,20.1,23.6,15.6,0,NA,NA,NA,3.7,11.85,17.1,50.68,12.91,NA,NA,51,33895,1.5046467030535478
2024-06-14,2.3,239.8,71.5,1010.8,269.6,22.6,25.7,19.5,0,NA,NA,NA,2.87,17.3,21.04,57.39,16.57,NA,NA,56,43612,1.2840502613959461
2024-06-15,2.6,97,66.4,1009.5,336.2,21.5,23.1,20.1,0,NA,NA,NA,3.26,12.7,17.13,52.04,15.91,NA,NA,19,15438,1.2307293690892602
2024-06-16,1.6,181.5,63.2,1010.6,344.3,21.5,23.3,19.6,0,NA,NA,NA,1.39,9.87,11.57,52.22,15.87,NA,NA,22,16212,1.3570194917345175
2024-06-17,2.1,138.5,76.2,1009.9,331.5,22.8,25.3,20,0,NA,NA,NA,2.78,17.83,21.7,48.13,21.61,NA,NA,92,65770,1.3988140489584917
2024-06-18,2.6,76.5,76.3,1008.7,345.7,23.1,25.5,21,0,NA,NA,NA,4.26,17.65,23.96,56.83,34.3,NA,NA,46,33616,1.3683960019038552
2024-06-19,2.3,135,84,1008.7,233.7,22.8,24.6,21.4,0.3,NA,NA,NA,3.7,18.3,23.3,54.87,34.7,NA,NA,70,52017,1.3457139012245996
2024-06-20,2.3,81.5,83,1011.7,123.1,21.9,23.7,20.3,7.4,NA,NA,NA,1.62,15.76,17.57,57.96,33.24,NA,NA,78,57472,1.3571826280623607
2024-06-21,2.5,202.2,60.5,1014.5,350,23,26.5,19.7,0,NA,NA,NA,1.87,13.35,15.65,67.74,14.26,NA,NA,49,44694,1.0963440282812011
2024-06-22,2.5,97.9,74.9,1014.6,273.8,22.8,25,21,0.1,NA,NA,NA,3.13,14.04,18.3,66.3,15.39,NA,NA,33,28300,1.1660777385159011
2024-06-23,2,209.6,74.4,1012.4,161,20.7,22.4,17.7,0.9,NA,NA,NA,1.13,5.35,5.91,63.3,11.26,NA,NA,23,21547,1.067433981528751
2024-06-24,2.4,263.4,59.2,1010.1,250.2,23.6,27.5,21.2,0,NA,NA,NA,1,4.87,5.52,58.65,14.65,NA,NA,27,18444,1.4638906961613531
2024-06-25,2.9,246.5,63.5,1008.1,341.3,24.2,26.9,21.3,0,NA,NA,NA,1.48,8.87,10.3,61.43,14.13,NA,NA,103,67823,1.5186588620379518
2024-06-26,2.2,238.1,64.5,1008.4,338.5,24.6,28.2,21.8,0,NA,NA,NA,1.6,15.4,17.3,57.86,14.7,NA,NA,96,68582,1.3997841999358434
2024-06-27,1.7,118.1,54.5,1009.6,292.9,25.3,26.6,23.1,0,NA,NA,NA,3.39,28.04,32.83,56.52,20.13,NA,NA,80,60047,1.332289706396656
2024-06-28,3.1,79.6,56.6,1010.6,314.1,25.5,28.2,23.4,0,NA,NA,NA,7.78,27.39,38.91,60,23.52,NA,NA,42,25080,1.674641148325359
2024-06-29,2.7,178,67,1007.2,219.9,24.9,28.7,22.1,0.5,NA,NA,NA,1.04,11.57,12.09,84.3,14.7,NA,NA,32,28110,1.1383849163998578
2024-06-30,2.6,89.3,74.2,1011.1,230.1,23.1,24.5,22.3,0,NA,NA,NA,1.52,15.09,16.83,53.52,18.57,NA,NA,31,26783,1.1574506216629952
2024-07-01,1.6,197.3,76.6,1012.5,111.7,22.3,25,18.9,14.5,NA,NA,NA,2.43,17.78,20.48,42.7,12.87,NA,NA,74,49059,1.5083878595160927
2024-07-02,2.2,184.1,66.4,1012.6,328.3,23,25.5,20.8,0,NA,NA,NA,2.52,13.57,17,47.26,14.26,NA,NA,69,54539,1.2651497093822768
2024-07-03,2,125.3,69.4,1009.9,316.6,23,24.4,21.8,0,NA,NA,NA,2.48,16.65,20,50.13,18.61,NA,NA,52,42000,1.238095238095238
2024-07-04,2.1,101.1,71,1011.6,337.9,23.6,25.6,21.2,0,NA,NA,NA,5.17,17.13,24.57,55.78,20.78,NA,NA,80,52866,1.5132599402262326
2024-07-05,1.4,137.4,69.4,1011.7,413.2,24.6,27,22.1,0,NA,NA,NA,5.22,17.48,24.83,51.87,17.91,NA,NA,62,39021,1.58888803464801
2024-08-18,0.6,57.5,79,1010,-1,24.2,24.3,24.2,0,NA,NA,NA,1,9.13,8.57,55.17,17.91,NA,NA,26,20660,1.2584704743465633
2024-08-19,2,198.6,66.6,1009.2,234,25.6,27.4,23.8,0,NA,NA,NA,1.13,11.3,11.74,58.26,25.52,NA,NA,43,32136,1.3380632312671148
2024-08-20,1.9,239.8,61.2,1009.8,277.1,26.7,30.2,23.5,0,NA,NA,NA,2.43,15.04,17.61,64.87,40.48,NA,NA,43,33880,1.269185360094451
2024-08-21,2.3,164,62.8,1012.6,275.5,27.3,30.6,24.9,0,NA,NA,NA,1.35,13.17,13.52,64.09,41.7,NA,NA,49,38847,1.261358663474657
2024-08-22,2.2,247.3,70.4,1010.1,230.3,27.6,30,25.6,0,NA,NA,NA,2.13,12.13,13.39,64.39,42.04,NA,NA,48,35680,1.345291479820628
2024-08-23,2.1,228.6,69.4,1011,264.4,27.9,31.1,25.8,0,NA,NA,NA,1.3,11.39,11.96,65.83,37.35,NA,NA,49,41836,1.1712400803136054
2024-08-24,2,194.8,71.2,1010.9,268.1,27.4,29.7,25.4,0,NA,NA,NA,1.74,13.09,14.04,59.7,33.43,NA,NA,25,18421,1.3571467347049562
2024-08-25,2.2,123.3,60.5,1013.8,256.7,26.7,28.7,25.2,0,NA,NA,NA,1,12.3,11.74,60.65,20.3,NA,NA,10,7199,1.3890818169190164
2024-08-26,2.5,233,61.5,1013.1,240.7,26.5,28.5,25.1,0,NA,NA,NA,2.65,14.35,17.04,53.83,28,NA,NA,45,32832,1.3706140350877192
2024-08-27,2.4,246.4,66.6,1011.2,248.5,27.1,29.8,25,0,NA,NA,NA,1.79,14.53,15.63,52.84,22,NA,NA,54,37713,1.4318669954657546
2024-08-28,1.8,146.8,70.1,1012,263.8,26.8,28.3,25,0,NA,NA,NA,3.78,17.57,22.61,61.04,24.09,NA,NA,65,38580,1.68481078278901
2024-08-29,2.2,109,72.6,1013.2,269.1,26,27.4,24.9,0,NA,NA,NA,2.65,18.3,21.91,65.09,21.87,NA,NA,35,27388,1.2779319409960566
2024-08-30,1.5,134.8,68.1,1012.7,259.5,26.2,28.2,23.8,0,NA,NA,NA,5.39,17.87,25.65,53.96,22.91,NA,NA,29,21101,1.3743424482252027
2024-08-31,1.7,93.2,70.6,1012,227.5,26.6,28.5,24.7,0,NA,NA,NA,2.61,19,22.48,55.09,20.91,NA,NA,26,24072,1.080093054170821
2024-09-01,1.8,104.7,63.6,1009.9,155.4,26.2,28,24.6,1,NA,NA,NA,1.04,15.09,15.7,58.65,19.39,NA,NA,31,28545,1.0860045542126466
2024-09-02,1.6,118.6,57.9,1009.4,260.9,26.3,28.3,23.9,0,NA,NA,NA,1.87,15.91,18,67.22,13,NA,NA,58,42318,1.3705751689588355
2024-09-03,1.5,141.8,68.6,1010.5,54.2,24.1,27,21.9,5.7,NA,NA,NA,3.39,26.96,31.78,30.96,16.88,NA,NA,37,35583,1.039822387094961
2024-09-04,1.5,211.5,74.1,1009.1,46.5,21.7,23.7,19.6,8.1,NA,NA,NA,9.17,17.83,31.43,26.96,14.83,NA,NA,52,41795,1.244167962674961
2024-09-05,2.1,198.2,59.5,1007.1,229.7,21.7,24.9,17.5,0,NA,NA,NA,2.43,15.09,18.3,43.52,10.3,NA,NA,59,38022,1.5517332070906318
2024-09-06,2.7,87.5,71.7,1004.5,182.5,24.6,27.3,21.4,1,NA,NA,NA,4.71,20.95,27.43,44.81,19.72,NA,NA,61,49914,1.2221020154666025
2024-09-07,1.8,199.2,76.6,1005,242.5,26.3,29.7,22.3,3.5,NA,NA,NA,2.57,13.39,16.26,50.22,18.17,NA,NA,22,20699,1.0628532779361322
2024-09-08,1.7,96.5,83.8,1007.4,108.2,22.7,25.6,19.7,46.2,NA,NA,NA,1.3,15.57,17,41.35,15.39,NA,NA,13,14031,0.9265198489059939
2024-09-09,1.9,169.4,55.2,1010.8,261.5,23.7,26.4,19.9,0,NA,NA,NA,2.3,18.04,21,49.96,14.09,NA,NA,67,51480,1.3014763014763016
2024-09-10,2,219.5,63.4,1011.8,180.6,23.4,25.6,21.4,0,NA,NA,NA,3.26,18.52,22.65,50,18.22,NA,NA,58,49527,1.1710784016798916
2024-09-11,1.2,268.8,61.2,1010.5,7.5,21.1,22.4,20,0,NA,NA,NA,1.22,10.61,11.52,52.43,15.61,NA,NA,33,24737,1.334034038080608
2024-10-30,3.8,74.7,82,1016.3,17.2,20,20.7,17.7,19.6,NA,NA,NA,3.43,20.48,25.17,41.26,13.35,NA,NA,54,37422,1.443001443001443
2024-10-31,2.8,73.8,85.2,1018.2,79.8,20.2,21.8,18.1,6.2,NA,NA,NA,12.48,21.91,40.74,20.78,14.96,NA,NA,63,44276,1.4228927635739452
2024-11-01,2.1,74.2,80.5,1018.2,80,19,21.6,17,0,NA,NA,NA,12.65,15.52,34.22,13.04,15.22,NA,NA,38,25711,1.4779666290692701
2024-11-02,2.6,64.9,70.6,1017.1,34.2,18.9,20.5,17.4,0,NA,NA,NA,5.43,18.04,26.04,21.3,14.57,NA,NA,16,12632,1.266624445851805
2024-11-03,2.3,94.8,90,1020.1,33.9,18.6,19.9,17,1.8,NA,NA,NA,5.04,18.78,26.17,8.09,13.74,NA,NA,24,15684,1.530221882172915
2024-11-04,2.2,68.4,94.5,1019.4,52.5,19,20.5,15.9,29.3,NA,NA,NA,11.22,27.7,44.17,24.35,14.17,NA,NA,71,51613,1.3756224207079613
2024-11-05,1.3,60.5,92.1,1019.2,116.4,20.1,22.4,18.7,0,NA,NA,NA,22.35,20.3,54.17,15.83,18.61,NA,NA,113,59285,1.9060470608079614
2024-11-06,1.7,58.2,74.7,1021.5,103.9,19.1,21.1,17.7,0,NA,NA,NA,16.04,17.7,41.74,22.09,14.65,NA,NA,82,50521,1.623087428989925
2024-11-07,2.2,56.3,71,1020.4,78.9,18.4,20.3,16.9,0,NA,NA,NA,13,24.96,44.43,18.04,11.87,NA,NA,83,52065,1.5941611447229425
2024-11-08,1.4,94.9,69.4,1018.2,113.9,18.8,21.1,16.7,0.2,NA,NA,NA,15.05,22.42,45.05,12.79,17.53,NA,NA,68,42858,1.5866349339679873
2024-11-09,1.1,176.6,72.7,1018.3,93,18,20.1,15.7,0,NA,NA,NA,8.48,15.39,28,15.04,16.83,NA,NA,24,20364,1.1785503830288744
2024-11-10,1.3,287.7,61,1018.7,131.7,18.2,22.3,14.9,0,NA,NA,NA,3.43,11.13,16.17,19.48,13.43,NA,NA,29,21516,1.3478341699200596
2024-11-11,1.3,213.8,62.7,1019.2,128.6,17.2,20.1,14.5,0,NA,NA,NA,9.78,16.87,31.35,14.78,15.04,NA,NA,108,64368,1.6778523489932886
2024-11-12,1.9,181.2,60.4,1014.7,47.5,14.1,17.2,9.7,14.2,NA,NA,NA,3.7,18.87,24.35,17.65,12.78,NA,NA,105,69620,1.5081873024992818
2024-11-13,3,56.5,68.4,1015.5,55,14.4,17.1,11,2.9,NA,NA,NA,8.57,23,35.87,18.65,14.35,NA,NA,59,43253,1.3640672323307053
2024-11-14,1.5,126.9,67.4,1017.4,73.4,14.7,17.6,11.7,0,NA,NA,NA,18.3,22.57,50.3,19.57,15.35,NA,NA,81,56743,1.4274888532506211
2024-11-15,1.2,52.1,62,1019.2,-1,14.6,14.9,14.4,0,NA,NA,NA,18.61,27.91,56.04,11.39,18.35,NA,NA,98,61071,1.6046896235529138
2024-12-27,0.3,116.3,54.3,1026.9,-1.4,11.8,14.8,9.7,0,NA,NA,NA,17.83,26.91,54,9.17,11.7,NA,NA,156,88414,1.7644264483000431
2024-12-28,0.6,142.4,60.4,1025.3,103.1,11,15.4,7.4,0,NA,NA,NA,17.91,25.87,53.26,8.52,14.3,NA,NA,66,42236,1.5626479780282223
2024-12-29,0.5,154.2,61.1,1024.8,103.7,11,15.4,7.3,0,NA,NA,NA,12.61,25.65,44.78,10.74,12.04,NA,NA,43,38231,1.1247417017603516
2024-12-30,0.6,159.7,64,1025.7,103,10.7,14.8,7,0,NA,NA,NA,29.61,31.43,76.65,5.87,16.57,NA,NA,188,95783,1.96277001137989
2024-12-31,0.8,74.7,72.2,1027.2,79.6,10.9,13.9,7.3,0,NA,NA,NA,26.61,29.52,70.17,8.7,17.52,NA,NA,103,65160,1.5807243707796195
2025-01-01,1,194.3,73,1026.3,66.6,11.3,14.2,9.1,0,NA,NA,NA,13.52,20.13,40.57,14.09,13.87,NA,NA,43,33536,1.2822041984732824
2025-01-02,2.9,297.2,53.4,1021.1,103,11.2,15.4,6.9,0,NA,NA,NA,6.22,21.65,30.87,21.91,8.78,NA,NA,176,84855,2.074126451004655
2025-01-03,3.5,306.7,56.1,1016.8,61.6,10.6,14,6.9,0,NA,NA,NA,5.09,21.65,29.22,13.09,9.83,NA,NA,157,88159,1.7808731950226298
2025-01-04,1.6,252.3,68.6,1015.9,90.6,12.8,16.1,10.5,0,NA,NA,NA,10.35,22,37.52,14.39,13.13,NA,NA,65,46408,1.4006205826581624
2025-01-05,2.1,262,64.1,1008.1,87.2,12.8,15.8,10.6,0,NA,NA,NA,7.17,17.35,28.13,23.22,11.61,NA,NA,27,22831,1.1826026017257238
2025-01-06,1.7,238.8,65.2,1001.9,77.4,14.1,17.5,11.9,1.1,NA,NA,NA,4.57,19.22,25.57,24.91,12.74,NA,NA,48,37595,1.2767655273307619
2025-01-07,2.9,274.9,49.4,1011.5,110.3,11.8,14.8,8.7,0,NA,NA,NA,4,21.7,27.52,38.26,9.22,NA,NA,188,104332,1.801939960894069
2025-01-08,2.7,256.9,53.3,1011,95.1,14.8,18.4,12.2,0,NA,NA,NA,4.26,23.74,29.74,36.96,10.78,NA,NA,172,92373,1.862015957043725
2025-01-09,3.7,277.1,46.1,1011.5,110.2,16.5,19.4,13.5,0,NA,NA,NA,2.3,18,20.78,45.43,13.57,NA,NA,182,95231,1.911142380107318
2025-01-10,1.5,238.7,57.6,1016.4,103.1,15.6,19.7,12.1,0,NA,NA,NA,47.42,32.92,105.42,4.54,17.36,NA,NA,158,88494,1.7854317806856963
2025-01-11,2.4,238.4,57.9,1013.3,92.8,16.3,19.2,14.7,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,37691,1.3531081690589266
2025-02-25,2.1,124.6,74.3,1016.4,93.2,13.1,17.3,10.9,0.4,NA,NA,NA,14.85,33.35,55.65,13.6,15.67,NA,NA,92,61815,1.4883118984065355
2025-02-26,1.8,176.3,59.2,1019.3,193.8,11.7,14.9,8.4,0,NA,NA,NA,6.83,30.39,40.48,32.35,23.8,NA,NA,68,49524,1.373071642032146
2025-02-27,1.1,154.4,70.9,1016.6,158.5,12.5,14.6,9.3,0,NA,NA,NA,17.74,33.39,60.39,19.7,22.35,NA,NA,54,35974,1.5010841163062212
2025-02-28,2,75.2,73.1,1015.3,174,12.3,14,10.8,0,NA,NA,NA,17.87,27.83,54.57,28.3,17.57,NA,NA,75,49485,1.515610791148833
2025-03-01,2.4,64.8,56.8,1014.3,167.1,11.8,13.8,9.6,0,NA,NA,NA,9.57,18.83,32.91,32.87,16.7,NA,NA,19,17690,1.0740531373657434
2025-03-02,3.5,60.3,52.4,1018.6,94.1,12.9,14.7,11.3,0,NA,NA,NA,1.17,11.35,12.26,46.04,12.39,NA,NA,16,12721,1.2577627545004324
2025-03-03,3.6,65,73.7,1018.9,48.7,13.3,14,12.8,0,NA,NA,NA,4,21.52,26.74,46.52,17.09,NA,NA,107,70553,1.5165903646903747
2025-03-04,3.2,67.1,72.9,1017.9,179.1,13.3,15.1,12,0,NA,NA,NA,10.7,21.39,37.17,51.7,22.78,NA,NA,98,59560,1.6453995970449966
2025-03-05,3.5,72.2,69.1,1018.4,201.5,13.2,15.3,11.3,0,NA,NA,NA,14.61,20.35,42.39,51.96,22.91,NA,NA,115,69525,1.6540812657317512
2025-03-06,4.2,70.8,81.5,1015.8,95,13.6,15.1,11.3,12.6,NA,NA,NA,1.09,11.7,12.74,78.61,20.26,NA,NA,112,72826,1.537912284074369
2025-03-07,3,69.9,94.7,1011.6,31.3,12.7,13.3,12,16.9,NA,NA,NA,2.87,22.17,25.87,51.04,12.78,NA,NA,96,69641,1.378498298416163
2025-03-08,2.7,118.1,100,1004.6,56.6,14.1,15,13.4,4.2,NA,NA,NA,2.7,14.61,17.78,60.65,19.83,NA,NA,34,26600,1.2781954887218046
2025-03-09,2.3,193.6,80.8,996.5,146.8,13.8,16.2,11.9,27.7,NA,NA,NA,1.7,14.04,15.52,64.43,9.61,NA,NA,28,20889,1.3404184020297762
2025-05-03,2,145.5,75.6,1009.5,313.6,19.6,23.5,17,0,NA,NA,NA,3.26,20.7,25.48,56.22,34.96,NA,NA,27,22294,1.2110881851619268
2025-05-04,2.3,203.5,77.9,1004.2,235.4,19.2,22,17.3,0.7,NA,NA,NA,1.3,11,12.35,53.04,17,NA,NA,20,13166,1.5190642564180463
2025-05-05,1.9,153.1,74.5,1004,158.6,17.2,20.9,13.9,45.4,NA,NA,NA,5.83,20,28.74,38.35,11.52,NA,NA,76,50581,1.5025404796267374
2025-05-06,2,227.4,70.4,1009,204.3,14.3,16.9,11.6,8.1,NA,NA,NA,1.57,14.57,16.61,52.52,11.7,NA,NA,73,49417,1.477224436934658
2025-05-07,1.9,243.7,58.4,1010.8,330.1,15.9,19.2,12.1,0,NA,NA,NA,3.57,16.48,21.74,49.26,11.35,NA,NA,57,40105,1.4212691684328638
2025-05-08,2,179.5,59.8,1008.3,320.3,17.4,20.6,14.1,0.8,NA,NA,NA,7.35,20.22,30.91,48.65,15.48,NA,NA,52,35759,1.4541793674319752
2025-05-09,2.3,88.2,83,1009,270.6,16.7,18.3,14,10.9,NA,NA,NA,1.81,16.71,18.81,62.76,9.06,NA,NA,71,47050,1.5090329436769394
2025-05-10,2.7,94.9,90.6,1010.2,282.4,18.4,20.2,17,0,NA,NA,NA,2.04,12.17,14.74,55.7,13.09,NA,NA,43,35240,1.220204313280363
2025-05-11,2,222.1,70.1,1007.3,308.6,19.1,23.3,15.1,2.1,NA,NA,NA,1.43,9.04,10.78,49.65,9.96,NA,NA,16,15651,1.02229889463932
2025-05-12,1.8,137.8,70.5,1010,266.7,17.7,19.7,15.6,0,NA,NA,NA,6.04,15.43,24.39,40.96,12.13,NA,NA,107,57855,1.8494512142425028
2025-05-13,1.8,172.5,68.4,1010.5,326.9,18.7,21.7,15.6,0,NA,NA,NA,3.87,16.26,22,47.3,14.04,NA,NA,76,57267,1.3271168386679937
2025-05-14,2.2,70.5,73.3,1011.2,285.5,18.2,20.1,16.1,0,NA,NA,NA,3.65,17.22,22.39,44.17,14.87,NA,NA,55,40822,1.347312723531429
2025-05-15,2,179.8,58.9,1008.8,276.8,20.3,24.6,16,0,NA,NA,NA,9.26,19.26,33.09,34.87,15.65,NA,NA,70,53882,1.2991351471734531
2025-05-16,2.4,219.5,55.9,1009.8,340.2,20.2,23.6,17.9,0,NA,NA,NA,2,11,13.43,70.26,15.39,NA,NA,63,39359,1.6006504230290404
2025-05-17,2.3,218.5,49.9,1011.8,410,20.8,23.8,18,0,NA,NA,NA,1.78,11.39,13.7,61.91,15.39,NA,NA,26,25719,1.0109257747190792
2025-07-17,NA,NA,NA,NA,230,NA,NA,NA,NA,NA,NA,NA,3.96,13.43,19.09,56.61,23.43,NA,NA,51,39252,1.2992968511158667
2025-07-22,2.7,212.8,63.5,1012.4,331.5,26.8,28.2,25.3,0,NA,NA,NA,2.91,12.52,16.26,51.74,20.57,NA,NA,34,27436,1.2392477037469019
2025-07-23,1.9,173.8,73.2,1010,105.8,25.4,27.8,21.4,6.2,NA,NA,NA,1.52,14.35,16.09,49.65,15.35,NA,NA,38,27644,1.374620170742295
2025-07-24,1.3,157.8,81.2,1011,48.5,20.8,22.3,18.6,33.5,NA,NA,NA,2.04,16.26,19.3,31.96,11.74,NA,NA,52,36454,1.4264552586821748
2025-07-25,2.6,234.7,60.6,1012.1,301.4,23.4,27.9,20.1,2.5,NA,NA,NA,4.43,11.96,18.39,50.35,13.87,NA,NA,37,30162,1.226709104170811
2025-07-26,2.1,230.8,56.1,1013.5,337.3,25.4,28.4,21,0,NA,NA,NA,1.43,9.83,11.65,61.65,15.96,NA,NA,21,19986,1.0507355148604023
2025-07-27,2.2,142.4,59.7,1012.3,322.7,26,29.1,22.6,0,NA,NA,NA,1.48,9.22,11.09,57.09,18.3,NA,NA,18,16055,1.1211460604173153
2025-07-28,2,141.5,64.3,1011.4,238.5,25,26.7,23.6,2.1,NA,NA,NA,1.68,10.95,12.74,48.58,16.61,NA,NA,63,43183,1.4589074404279463
2025-07-29,2.1,195.9,58.6,1013.4,331.6,25.1,27.3,22.1,0,NA,NA,NA,1.83,11.78,14.09,60.09,19.35,NA,NA,60,41869,1.4330411521650865
2025-07-30,2.1,160.5,57.2,1014.8,297.2,25,27.4,22.8,0,NA,NA,NA,1.96,15.7,18.35,61.61,19.91,NA,NA,32,27954,1.1447377835014667
2025-07-31,2.7,264.5,60,1013.9,303,26.4,29.9,23.6,0,NA,NA,NA,2.82,12.55,16.55,52,17.29,NA,NA,39,35269,1.1057869517139698
2025-08-01,1.1,291.9,68.7,1012.4,0,24.6,24.9,24.3,0,NA,NA,NA,3.91,12.83,18.3,54.09,18.57,NA,NA,57,47552,1.198687752355316
2025-09-29,0.6,58.4,75.9,1016.1,0,20.6,20.8,20.1,0,NA,NA,NA,11.61,21.83,38.61,34.13,19.48,NA,NA,105,68847,1.5251209203015381
2025-09-30,0.7,118.1,70,1015.7,136.2,20.6,23.1,19.4,0,NA,NA,NA,6.1,19.05,27.25,39,19.47,NA,NA,89,60133,1.4800525501804336
2025-10-04,1.7,218.1,69.4,1012.9,209.7,23.5,26.5,20.2,0,NA,NA,NA,3.04,22.61,26.78,36.83,22.43,NA,NA,37,31451,1.1764331817748244
2025-10-05,2.6,166.4,65.5,1016,121.9,20.2,23,16.3,10.2,NA,NA,NA,1.3,13.39,14.26,51.26,16.83,NA,NA,22,20038,1.097913963469408
2025-10-06,2.1,216.5,58.3,1020.1,198.7,19.4,22.5,16.4,2.1,NA,NA,NA,5.83,24.91,33.04,33.78,15.17,NA,NA,107,59563,1.796417238889915
2025-10-07,1.4,180,66.1,1018.2,192.3,20.7,24,17.3,0,NA,NA,NA,9.81,22.48,36.67,30.24,22.57,NA,NA,117,68984,1.6960454598167691
2025-10-08,1.3,212.1,74.3,1016.1,184,21.8,24.7,19.1,0,NA,NA,NA,7.3,24.48,35.26,30.78,21.57,NA,NA,107,66088,1.619053383367631
2025-10-09,1.2,154.6,83.5,1016.9,79.7,20.7,23,17.7,12.2,NA,NA,NA,15.91,26.78,50.65,17.09,22.22,NA,NA,104,61850,1.6814874696847213
2025-10-10,2.5,66,62.2,1020.6,185.8,21.3,23.8,18.8,0,NA,NA,NA,6.3,22.09,31.43,30.17,18.78,NA,NA,88,53883,1.633168160644359
2025-10-11,3.3,69.6,58.5,1021.1,148.4,21.6,23.8,19.8,0,NA,NA,NA,6.91,20.22,30.13,35.22,18.61,NA,NA,12,12182,0.9850599244787391
2025-10-12,2.9,64.7,71,1018.3,129.1,20.6,22.4,18.6,0,NA,NA,NA,3.7,15.3,19.96,38.48,16.26,NA,NA,29,20012,1.4491305216869876
2025-10-13,1.9,71.5,73.7,1015.1,139,20.8,22.4,19.5,0,NA,NA,NA,13.87,23.13,43.39,32.91,19.78,NA,NA,128,54094,2.366251340259548
2025-10-14,1.7,62.7,73.2,1014.3,147.7,20.7,22.9,18.8,1.7,NA,NA,NA,9,22.96,35.78,24.52,19.13,NA,NA,81,42215,1.9187492597417979
