date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,casos_total,poblacio_total,incidencia_1000,no,no2,nox,o3,pm10,so2
2000-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.04,50.46,NA,45.62,30.71,3.43
2000-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.46,55.83,NA,39.92,30.54,6.3
2000-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.38,47.85,NA,22.38,20.46,8.85
2000-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,37,NA,82.71,31.29,2.57
2000-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.5,52.46,NA,55.88,35.71,2.62
2000-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,43.38,NA,53.04,35.42,1.62
2000-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.29,45.42,NA,54.17,40,1.17
2000-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.62,43.12,NA,44.92,37.08,1.12
2000-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.33,51.33,NA,51.12,29.38,1
2000-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.38,44.25,NA,54.42,23.54,1.12
2000-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.38,52.38,NA,42.75,36.5,2.12
2000-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.58,45.29,NA,59.33,33.83,1.33
2000-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,59.54,NA,51.46,43.17,4.08
2000-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.29,54.46,NA,52.62,40.17,3.29
2000-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.64,66.21,NA,51.42,40.38,2.25
2000-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.67,36.67,2.33
2000-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.38,40.17,3.95
2000-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.12,42.96,8
2000-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10.33,NA,38.08,28.29,8.36
2000-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.83,26.88,NA,26.12,40.79,16
2000-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.71,41.71,NA,22.75,46.21,17.04
2000-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.17,55.46,NA,20.04,71.71,23.21
2000-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.62,43.96,NA,28.38,67.08,23.58
2000-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.42,22.38,NA,50.38,26.04,22.04
2000-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.88,26.17,NA,46.79,35.17,17.75
2000-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.33,28.62,NA,34.75,37.75,21.46
2000-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.21,46.67,NA,25.54,28.42,13
2000-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.08,34.46,NA,39.79,28.17,15.83
2000-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.25,27.62,NA,44.83,33.5,9.42
2000-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.54,29.5,NA,30,26.92,9.79
2000-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.92,24.79,NA,31.04,15.29,18.04
2000-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.04,26.17,NA,33.04,14,10.67
2000-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.85,44,NA,31.75,28.58,10.62
2000-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.5,34.88,12.54
2000-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.92,36.88,7.88
2000-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.04,40.46,6.92
2000-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.96,30.04,20.79
2000-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.21,22.75,29.08
2000-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.21,29.88,30.71
2000-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.83,42.33,16.67
2000-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.33,34.42,9.5
2000-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.91,26.08,NA,23.33,44.62,10.42
2000-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,61.67,NA,13,59.58,9.46
2000-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.43,76.29,NA,17.62,47.79,15.21
2000-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.38,31.29,19.68
2000-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.26,37.42,3.68
2000-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.11,31.83,4.82
2000-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.46,17.42,1.88
2000-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.83,26.92,1
2000-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.96,49.42,1.04
2000-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.17,39.29,1
2000-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.71,25.42,1
2000-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.17,36.17,1
2000-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.96,39.79,1.17
2000-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.58,46.88,7.86
2000-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.79,44.79,28.17
2000-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9,38.2,NA,34.88,13.21,17.17
2000-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.08,51.12,NA,22.96,25.08,38.04
2000-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.33,42.88,NA,30.12,15.29,40.83
2000-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.08,38.04,NA,22.04,21.96,11
2000-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.79,40.54,NA,26.12,29.54,13.62
2000-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.76,42.05,NA,26,36.9,11.54
2000-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.33,60.38,NA,22.88,43.61,NA
2000-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.96,42.62,NA,27.71,26.58,NA
2000-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.79,44.12,NA,34.12,25.21,NA
2000-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.88,40.75,NA,28.67,17.71,NA
2000-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.92,55.79,NA,27.43,31.75,NA
2000-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.54,63.96,NA,15.88,21.79,NA
2000-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.67,46.25,NA,35.67,20.75,NA
2000-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.25,37.42,NA,21.67,3.75,NA
2000-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.38,45.42,NA,13.17,8.08,NA
2000-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,37.54,NA,28.46,15,NA
2000-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.17,31.62,NA,36.08,5.5,NA
2000-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.38,39.71,NA,30.08,6.29,NA
2000-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.17,41.92,NA,24.83,27.17,NA
2000-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.58,44.21,NA,21.29,42.62,NA
2000-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.54,63.71,NA,10.67,54.58,NA
2000-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.58,49.96,NA,12.88,35.5,NA
2000-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.54,28.04,NA,42.42,14.12,NA
2000-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.88,28.46,NA,43.42,5.17,NA
2000-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.57,33.3,NA,52.25,16.38,20.57
2000-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.88,53.5,NA,38.75,17.67,24.17
2000-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.79,53.12,NA,18.88,37.71,38.96
2000-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.92,39.54,NA,16.79,51.88,37.71
2000-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.54,27.25,NA,16.54,46.42,27.21
2000-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.62,25.88,NA,21.58,34.67,42
2000-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.17,32.83,NA,28.33,26.17,43.29
2000-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.25,27.29,NA,27.79,25.92,29
2000-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.25,29.79,NA,18.33,17.33,23.25
2000-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.75,15.46,NA,21.62,10.67,50
2000-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.46,17.58,NA,13.12,22.71,52.54
2000-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.14,22.64,NA,41.46,10.58,46.27
2000-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,45.17,NA,34.54,12.08,70.77
2000-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.88,47.58,NA,21.88,11.71,NA
2000-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.67,25.62,NA,50.75,3.42,62.64
2000-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.42,18.92,NA,55.88,2.75,67.71
2000-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.04,46.42,NA,45.04,7.42,56.27
2000-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.21,78.96,NA,18.5,25.04,44.83
2000-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.96,87.08,NA,12.62,30.08,48.5
2000-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.67,64.12,NA,11.46,33.29,47.25
2000-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.29,28.38,NA,13.21,28.62,59.58
2000-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.52,18.86,NA,17.54,31.04,23.76
2000-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,16.08,NA,26.46,NA,16.68
2000-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.04,7.12,NA,8.78,NA,59.25
2000-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.04,8.33,NA,13.5,NA,14.79
2000-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.12,13.04,NA,13.83,NA,9.92
2000-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.12,22,NA,21.54,NA,13.33
2000-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.71,22.88,NA,16.71,NA,37.96
2000-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.46,17,NA,11.91,51.88,25.95
2000-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.21,13.96,NA,23.86,33.48,27.19
2000-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.58,16.58,NA,9,58.58,71.5
2000-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.58,15.21,NA,21.17,36.58,57.88
2000-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.43,12.57,NA,20.57,25.71,55.11
2000-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.21,15.83,NA,12.78,36.21,NA
2000-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.5,13,NA,17.21,33.42,NA
2000-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.21,25.42,NA,6.46,39.79,14.22
2000-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.58,46.25,NA,2.38,61.88,33.38
2000-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.96,50,NA,1.75,59.12,36
2000-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.12,25.88,NA,9.21,36.17,33.38
2000-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.12,47.42,NA,2.75,77.71,16.5
2000-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.54,32.42,NA,13.62,53.08,27.08
2000-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.79,18.46,NA,12.17,24.12,64.96
2000-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.71,37.71,NA,1.38,66.29,40.46
2000-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.36,45.05,NA,2.12,96.21,25
2000-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.62,34.29,NA,5.58,34.92,119.67
2000-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.33,12.96,NA,1.5,30.96,25.38
2000-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.38,19.96,NA,19.71,28.08,114.17
2000-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.12,28.58,NA,24.08,21.46,4.88
2000-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.54,37.21,NA,14.38,25.79,65.88
2000-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.12,24.67,NA,1.54,66.33,30.12
2000-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.62,53.05,NA,3.05,81.8,45.32
2000-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.42,83.12,NA,2.92,88,29.38
2000-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.96,114.54,NA,2.29,72.79,68.04
2000-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.92,66.46,NA,15.58,42.12,58.25
2000-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.54,79.58,NA,9.08,42.12,108.04
2000-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.92,57.92,NA,8.25,34.75,159.96
2000-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.88,96.46,NA,3.46,58.08,42
2000-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.42,104.17,NA,5.08,71.17,58.08
2000-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,108,NA,2.12,81.83,73.88
2000-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.71,112.67,NA,2.88,53.54,97.38
2000-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.29,62.29,NA,17.92,26.75,64.58
2000-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.58,66.08,NA,21.71,118.83,55.58
2000-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,52,NA,22.5,28.79,67.75
2000-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.33,46.54,NA,20.29,20.88,101.04
2000-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.42,54.58,NA,16.92,25.38,89.54
2000-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.79,57.29,NA,20.88,27.21,36.12
2000-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.21,45.17,NA,22.08,20.04,34.38
2000-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.25,40.17,NA,28.46,19.58,44.21
2000-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,51.54,NA,20.08,27.71,20.46
2000-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.29,24.96,NA,39.88,13.58,13.96
2001-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.46,39.42,NA,7.12,NA,23.5
2001-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.88,39,NA,26.46,NA,23.33
2001-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,41.88,NA,24.75,NA,76.42
2001-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.83,49.42,NA,20.29,41.89,59.29
2001-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.38,74.46,NA,12,59.96,62.33
2001-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.75,37.79,NA,17.75,30.12,89.29
2001-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.46,28.67,NA,21,21.71,20.46
2001-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.33,37.58,NA,23.08,26.17,16.25
2001-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.33,92.54,NA,3.38,65,35.04
2001-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.96,82.5,NA,2.5,50.83,15.46
2001-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.58,20.67,NA,2.21,28.38,26.67
2001-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.67,21.46,NA,7.17,19.42,3.62
2001-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.46,45.54,NA,3.42,18.04,44.58
2001-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,52,NA,4.21,12.75,106.17
2001-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.83,63.42,NA,6.75,7.88,34.29
2001-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.42,74.33,NA,7.75,17.33,32.42
2001-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.62,70.71,NA,5.71,27.67,40.83
2001-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.46,120.21,NA,2.42,35.92,56.96
2001-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.5,90.92,NA,5.62,19.5,86.42
2001-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.71,67.17,NA,10,26,80.21
2001-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.83,56.46,NA,9.75,20.04,155.54
2001-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.04,110.04,NA,7.58,29.83,116.12
2001-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.17,51.5,NA,25.62,13.17,20.17
2001-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.12,64,NA,11.5,22.46,33.58
2001-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.33,52.42,NA,19.12,20.88,58.17
2001-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.42,31.29,NA,31.12,11.79,33.25
2001-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.33,26.46,NA,20.96,9.58,29.25
2001-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.25,26.17,NA,21.71,11.25,15.42
2001-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.42,37,NA,23.42,12.96,6.96
2001-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,15.67,NA,32.12,17.12,31.67
2001-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.92,9.25,NA,10.38,18.71,27.04
2001-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.62,10.42,NA,11.25,26.17,14.12
2001-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.12,5.75,NA,8.38,23.21,27.75
2001-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.17,6.54,NA,9.21,21.38,46.25
2001-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.58,4,NA,20.71,15.96,29.42
2001-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.38,5.04,NA,28.12,12,9.54
2001-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.54,6.58,NA,9.79,23.42,36.29
2001-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.17,30.04,80.46
2001-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.67,18.75,135.12
2001-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.85,34.77,NA,39.83,12.08,132.08
2001-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.54,69.75,NA,7,19.25,71.29
2001-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.38,70.33,NA,NA,20.62,37.75
2001-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.58,115.04,NA,NA,30.17,44.67
2001-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.29,93.88,NA,NA,23.12,63.21
2001-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5,84.92,NA,7.1,10.71,36.67
2001-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.79,72.88,NA,28.21,16.17,17.46
2001-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.54,123.71,NA,15.71,31.67,49.92
2001-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.74,88.39,NA,14.96,25.7,45.17
2001-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.92,71.88,NA,15.29,15.88,29.04
2001-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.71,93.21,NA,17.04,18.08,12.12
2001-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.96,93.83,NA,8.5,17.46,35.21
2001-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.58,102.5,NA,11.25,23.62,41.83
2001-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.67,120.25,NA,14.33,27.08,40.04
2001-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.54,115.21,NA,11.92,25.12,29.67
2001-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.33,84.58,NA,8.08,15.33,11.33
2001-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.12,58,NA,22.83,7.92,15.57
2001-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.12,99.04,NA,22.92,12.17,NA
2001-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.96,92.38,NA,28.39,16.12,NA
2001-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.42,35.83,NA,54.67,7.33,NA
2001-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,61.67,NA,40.25,9.67,110.67
2001-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.38,92.21,NA,20.29,13.5,113.75
2001-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.17,57.46,NA,43.88,8.38,118.5
2001-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.38,61.54,NA,31.62,10.46,118.12
