date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,casos_total,poblacio_total,incidencia_1000,c6h6,co,no,no2,nox,o3,so2
2009-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,12.04,29.83,NA,27.83,6.26
2009-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,9.33,17,NA,51.25,6.42
2009-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,5.9,15.5,NA,67.38,NA
2009-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,6.54,8.83,NA,76.5,4.62
2009-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,4.79,9,NA,71.29,5.17
2009-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,4.62,6.04,NA,81.38,5.29
2009-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,7.71,12.88,NA,68.08,5
2009-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,6.71,18.46,NA,63.75,5.92
2009-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,6.96,22.92,NA,74.67,6.92
2009-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,8.75,20.38,NA,74.04,6.96
2009-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,6.25,19.92,NA,86.33,5.67
2009-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,5.75,15.42,NA,75.42,5
2009-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,4.46,9.88,NA,87.58,4.5
2009-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,5.67,36.5,NA,75.83,7
2009-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,7.33,29.04,NA,79.12,6.25
2009-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,6.5,22.12,NA,60.83,4.17
2009-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,13.33,23.67,NA,50.08,4.92
2009-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,6.29,15.79,NA,58.96,4.33
2009-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,4.46,11.29,NA,73.67,4
2009-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,4.54,9.96,NA,62.88,4.25
2009-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,15.25,13.71,NA,42.94,4.33
2009-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,9.26,13.42,NA,61.17,3.28
2009-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,7.3,14.8,NA,72.25,3.8
2009-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,8.38,22.67,NA,52.08,4.62
2009-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,5.65,15.05,NA,49.12,4.29
2009-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,6.83,13.96,NA,33.33,5.21
2009-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,3.88,5.38,NA,54.75,3.96
2009-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,7,12.58,NA,34.5,6.67
2009-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,5.62,11.75,NA,50.29,4.33
2009-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,6.5,14.42,NA,53.46,5.17
2009-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,8.79,16.67,NA,57.12,6.21
2009-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,2.33,10.08,NA,60.12,4.62
2009-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,2.67,10.79,NA,62.79,4.62
2009-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,2,10.67,NA,59.33,5.17
2009-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,4.38,20.79,NA,38.12,6.25
2009-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,1.67,6.75,NA,72.12,4.92
2009-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,4.96,12.79,NA,55.46,NA
2009-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,19.5,21.5,NA,30.94,NA
2009-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.62,26.5,NA,22.5,NA
2009-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.62,10.88,NA,25.71,NA
2009-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.79,8.71,NA,26.33,NA
2009-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.38,19.12,NA,19.25,NA
2009-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,13.29,18.29,NA,25.33,NA
2009-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,7.83,15.83,NA,32.71,3.38
2009-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,20.04,20.92,NA,20.04,3.79
2009-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,22.71,31.29,NA,14.58,5.67
2009-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,7.25,21.5,NA,26.83,3.71
2009-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,4.67,6.04,NA,52.42,3.12
2009-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,2.12,4.26,NA,68.96,3.21
2009-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,4.33,11.88,NA,54,3.62
2009-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,10.36,10.57,NA,35.19,4.93
2009-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,18.14,29.57,NA,26.43,4.29
2009-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,17.67,22.54,NA,24,4.58
2009-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,32.62,27.71,NA,8.88,4.83
2009-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,42.04,29.83,NA,9.75,5.92
2009-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.29,19,NA,16.5,4.79
2009-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.17,22.46,NA,23.42,5.38
2009-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,35.88,35,NA,3.11,5.7
2009-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,64.58,38.29,NA,2.83,8.38
2009-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,17.17,33.83,NA,14.58,4.25
2009-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,16.46,21.38,NA,27.96,4.42
2009-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,19.17,15.21,NA,27.17,3.46
2009-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,14.42,12.08,NA,47.79,3.71
2009-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,30.12,24.08,NA,25.79,4.42
2009-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,21.12,20.38,NA,23.21,4.38
2009-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,52.58,34.58,NA,18.29,7.58
2009-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,33.96,27.75,NA,30.46,6.29
2009-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,15.58,17.38,NA,23.96,4.04
2009-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,14.58,17.54,NA,35.04,4.29
2009-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,21.83,15.21,NA,42.38,5.12
2009-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,6.45,3.25,NA,56.55,3.84
2009-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,6.75,6.62,NA,55.96,3
2009-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,30.67,25.33,NA,23.79,4.92
2009-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,37.33,21.04,NA,14.29,5.96
2009-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,20.12,23.12,NA,25.5,4.36
2009-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,23.25,15.33,NA,30.12,4.21
2009-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,42.33,22.83,NA,14.25,6.38
2009-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,28.75,19.71,NA,25.75,5.58
2009-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,8.62,7.96,NA,32.67,3.83
2009-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,33.17,24.67,NA,13.96,5.08
2009-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,59.17,34.79,NA,5.21,6.38
2009-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,50.79,36.88,NA,5.67,7.25
2009-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,27.92,27.62,NA,14.04,5.29
2009-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,7.17,7.83,NA,20.58,4.5
2009-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,6.5,8.17,NA,27.96,4.62
2009-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,14.54,12.21,NA,27.62,4.25
2009-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,6.96,10.33,NA,35.67,4.42
2009-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,11.71,15.47,NA,22.74,5.29
2009-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,20.79,19.12,NA,30.5,5.33
2009-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,6.17,3.17,NA,44,3.79
2009-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,16.17,14.71,NA,33.75,3.83
2009-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,73.46,42.79,NA,10.54,7.54
2009-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,103.73,47.27,NA,2.35,7
2009-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,25.67,31.12,NA,25.75,7.33
2009-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,42.88,29.75,NA,17.21,7.79
2009-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,2.58,6.08,NA,62.42,5.46
2009-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,3.74,7.42,NA,56.25,5.71
2009-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,6.33,14.42,NA,34.88,5.71
2009-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.55,NA
2009-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,37.6,37.83,NA,7.21,9.36
2009-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,6.59,11.55,NA,43.58,NA
2009-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,18.58,17.92,NA,40.25,NA
2009-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,3.04,1,NA,84.17,NA
2010-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,9.04,13.21,NA,42.88,NA
2010-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,9.17,13.5,NA,35.92,NA
2010-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,21.5,29.04,NA,10.33,NA
2010-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,13.71,21.96,NA,18.62,NA
2010-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,6.96,8.12,NA,46.12,NA
2010-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,7.17,10.96,NA,38.33,NA
2010-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,4.96,5.71,NA,56.71,NA
2010-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,2.79,4.17,NA,64.54,NA
2010-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,4,7.88,NA,45.75,NA
2010-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,7.12,12.04,NA,46.33,NA
2010-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,19.38,31.04,NA,23.79,NA
2010-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,16.17,22.88,NA,34.71,NA
2010-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,22.04,19.58,NA,36.92,NA
2010-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,19.43,22.92,NA,38.88,NA
2010-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,18.67,25.29,NA,19.12,NA
2010-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,34.25,24,NA,3.08,NA
2010-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,18.08,22.92,NA,19.96,NA
2010-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,34.46,37.33,NA,21.58,NA
2010-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,30.04,24.04,NA,18.77,NA
2010-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,19,35.14,NA,9.29,4.6
2010-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,24.79,29.12,NA,11.46,5.21
2010-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,9.96,27.5,NA,28.92,4.92
2010-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,5.08,17.12,NA,44.54,4.71
2010-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,11.46,14.83,NA,19.62,3.42
2010-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,7.43,10.9,NA,36.33,4.05
2010-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,12,17,NA,35.54,3.77
2010-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,5.26,11.87,NA,35.62,4.5
2010-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,11.25,16.88,NA,28.17,5.5
2010-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,3.29,5.88,NA,67.75,4.29
2010-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,4.08,8.71,NA,56.21,4.96
2010-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,11.46,20.33,NA,34.46,4.88
2010-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,8.08,17.58,NA,45.25,4.36
2010-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,24.79,28.79,NA,31.33,7.25
2010-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,13.12,30.71,NA,21.04,5.12
2010-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,6.44,7,NA,58.22,4.72
2010-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,21,43.3,NA,12.45,7.9
2010-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,11,14.25,NA,50.44,5.95
2010-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,7.96,15.67,NA,41.42,5.67
2010-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,2.48,2.63,NA,73.42,4.38
2010-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,1,NA,79.57,3.43
2010-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,11.58,38.17,NA,29.33,6.42
2010-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,12.38,20.96,NA,46.88,6.75
2010-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,32.75,31.62,NA,17.88,9
2010-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,17.92,21.58,NA,32.5,8.38
2010-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,15.79,20.96,NA,46.42,9
2010-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,8.29,10.58,NA,55.08,6.88
2010-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,10.33,19,NA,30.79,7.5
2010-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,18.42,22.92,NA,28.67,10.54
2010-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,22.5,24,NA,48.88,9.17
2010-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,5.23,13.18,NA,71.58,5.59
2010-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,10.33,32,NA,58.19,5.67
2010-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,4.38,20.71,NA,71.67,4.95
2010-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,12.08,48.33,NA,26.5,8
2010-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,4,26.17,NA,56.12,4.83
2010-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,13.88,27.08,NA,53.04,4.21
2010-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,5,37.04,NA,52.38,3.33
2010-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,1.55,18.45,NA,82.73,2.73
2010-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,13.5,43.38,NA,30,3
2010-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,11.21,41.67,NA,31.83,4.46
2010-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,4.5,35.93,NA,50.57,4.71
2010-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,1.09,12.91,NA,85.33,1.73
2010-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,5.75,28,NA,65.58,4.37
2010-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,5.88,35.62,NA,61.92,5.17
2010-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,7.39,26.04,NA,60.18,2.44
2010-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,12.62,38.92,NA,32.58,NA
2010-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,13.78,34.5,NA,34,NA
2010-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,8.06,22.94,NA,46.88,NA
2010-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.55,22.55,NA,51.57,NA
2010-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.86,30.71,NA,38.73,NA
2010-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,18.67,27.92,NA,58.96,NA
2010-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,24.21,29.29,NA,31.44,2.14
2010-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6,28.1,NA,NA,1
2010-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.88,26.5,NA,NA,1.17
2010-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.92,25,NA,NA,1
2010-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.12,29.71,NA,NA,1
2010-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.83,17.29,NA,NA,1.08
2010-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,6.18,14.36,NA,63.78,1.8
2010-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,6.25,10.42,NA,65.46,2.92
2010-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,4.67,4.17,NA,88.62,3.58
2010-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,7,13.62,NA,74.62,3.67
2010-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,7.39,9.43,NA,79.61,4.57
2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,11.62,14.17,NA,72,4.29
2010-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,7.08,7.79,NA,78.67,4
2010-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,10,11.25,NA,72.58,3.92
2010-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,7.71,4.5,NA,80.21,4.17
2010-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,7.75,4.46,NA,79.75,3.92
2010-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.08,12.21,NA,76.38,4.54
2010-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.42,6.96,NA,79.5,3.67
2010-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.58,5.96,NA,74.38,3.83
2010-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,22.29,NA,56.62,5.67
2010-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,8.43,21.62,NA,63.39,4
2010-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,10.54,24.25,NA,38.78,3.29
2010-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,11.67,31,NA,54.79,5
2010-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,13.5,27.08,NA,81,4.42
2010-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,7.67,22.58,NA,92.5,6.3
2010-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,7.84,26.42,NA,79.32,3.82
2010-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,8.83,22.21,NA,63,3.76
2010-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,17.58,28.88,NA,55.17,3.08
2010-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,16.88,36.29,NA,53.75,3.33
2010-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,13.04,35.08,NA,64.25,3.46
2010-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,10.71,29.29,NA,76.08,3.46
