date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,casos_total,poblacio_total,incidencia_1000,co,hcnm,hct,no,no2,nox,o3,pm10,pm2.5,so2
2004-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,NA,NA,44.21,49.5,NA,21.5,25.96,NA,7.17
2004-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,22.62,30.08,NA,31.54,25.88,NA,4.12
2004-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,12.88,25.67,NA,38.88,12.25,NA,3.5
2004-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,9.88,19.83,NA,46.04,13.08,NA,2.62
2004-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,12.79,29.04,NA,39.79,9.62,NA,6.62
2004-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,16.17,41.17,NA,34.71,9.08,NA,4.42
2004-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,NA,11.83,36.92,NA,43.67,8.75,NA,3.42
2004-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,15.92,41.67,NA,19.29,7.67,NA,2.58
2004-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,NA,8.17,12.78,NA,52.61,5.35,NA,2.22
2004-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,6,17.92,NA,56.83,8.88,NA,2.12
2004-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,NA,NA,31.58,27.04,NA,30,9.54,NA,4.33
2004-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,14.75,21.33,NA,39.58,15.33,NA,2.75
2004-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,NA,NA,46,16.33,NA,27.25,16.08,NA,5.46
2004-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,23.46,20.58,NA,33.5,10.92,NA,3.62
2004-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,NA,NA,33.21,16.04,NA,35.33,7.92,NA,4.04
2004-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,40.58,27.67,NA,23.08,11.83,NA,12.08
2004-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,NA,NA,66.83,35.83,NA,21.21,17.04,NA,15.79
2004-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,16.75,16.83,NA,45.17,9.04,NA,5
2004-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,NA,15.54,10.5,NA,42.17,9.46,NA,3.88
2004-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,15,19.75,NA,34,5.38,NA,2.29
2004-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA,NA,10.25,9.04,NA,48.29,5.17,NA,2.42
2004-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,11.58,13.79,NA,44.67,9.12,NA,4.33
2004-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,10.5,9.67,NA,58.42,6.71,NA,3.08
2004-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,NA,NA,12.92,12.62,NA,42.79,7.71,NA,3.46
2004-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,15.29,16.12,NA,44,9.83,NA,3.25
2004-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,14.58,15.04,NA,47.96,11.12,NA,4.62
2004-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,NA,13.59,17.5,NA,52.22,7.33,NA,2.79
2004-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,19.29,47.96,NA,40.83,4.46,NA,2.17
2004-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,NA,NA,26.54,42.42,NA,38.83,5.33,NA,2.83
2004-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,24.71,42.79,NA,36.5,6.79,NA,3.33
2004-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,15.17,27.96,NA,48.67,4.92,NA,3.29
2004-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,17.59,45.82,NA,33.45,10.14,NA,3.86
2004-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,NA,69.83,102.33,NA,21.71,23.92,NA,10.25
2004-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,NA,NA,53.33,85.5,NA,13.71,14.92,NA,4.62
2004-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,28.62,50.67,NA,23.08,7.88,NA,4.21
2004-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,29.42,54.46,NA,32.79,9.83,NA,5.21
2004-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,30.33,52.38,NA,41.46,8.79,NA,6.54
2004-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,NA,NA,43.12,80.33,NA,32.33,13.33,NA,7.25
2004-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,NA,NA,26.92,53.79,NA,49.25,8.58,NA,6.42
2004-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,20.04,48.88,NA,47.71,10.58,NA,5.12
2004-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,31.12,51.12,NA,30.5,7.96,NA,3.21
2004-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,NA,26.75,48.29,NA,31.33,10,NA,4.25
2004-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,NA,NA,45.96,60.25,NA,35.08,14.96,NA,12.67
2004-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,41.38,50.62,NA,30.75,13,NA,7.83
2004-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,14,26.81,NA,41.88,12.19,NA,3.31
2004-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,17.83,42.75,NA,41.25,NA,NA,1.25
2004-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,NA,19.62,39.17,NA,39.67,NA,NA,2.54
2004-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,NA,14.09,43,NA,39.17,NA,NA,4.13
2004-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,11.96,28.75,NA,40.79,NA,NA,2.33
2004-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA,25.21,44.29,NA,35.79,NA,NA,3.25
2004-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,NA,NA,15.46,54.88,NA,37.88,NA,NA,1.92
2004-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,NA,10.13,53.09,NA,29.25,NA,NA,1.83
2004-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,10.52,42.78,NA,38.38,NA,NA,3.05
2004-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,NA,NA,13.75,34.71,NA,48.59,NA,NA,8.67
2004-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,NA,NA,7.17,31.54,NA,66.04,NA,NA,3.83
2004-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,NA,NA,22.33,36.29,NA,51.08,NA,NA,5.79
2004-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,9.96,34.29,NA,66.21,NA,NA,4.42
2004-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,NA,NA,42.75,53.08,NA,46.38,NA,NA,9.54
2004-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA,30,52.58,NA,44.33,NA,NA,8.08
2004-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,NA,NA,22.58,50.25,NA,44.21,47.6,NA,8.62
2004-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,33.5,40.79,NA,47.83,37.38,NA,7.08
2004-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,NA,NA,20.38,40,NA,49.42,29.54,NA,9.42
2004-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,NA,NA,11.04,33.21,NA,55.83,25.33,NA,10.58
2004-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,4.92,19.12,NA,64.04,20.42,NA,3.75
2004-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,12.67,21.46,NA,60.88,24.96,NA,6.04
2004-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,5.08,21.5,NA,69.42,18,NA,4.12
2004-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,NA,5,26.54,NA,69.75,20.38,NA,6.04
2004-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,NA,NA,16.33,32.75,NA,63.96,30.58,NA,4.62
2004-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,9.21,27.42,NA,51.25,39.04,NA,1.96
2004-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,NA,NA,10.67,22.71,NA,62.33,28.62,NA,4.71
2004-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,NA,NA,7.42,24.58,NA,51.29,31.62,NA,1.88
2004-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,NA,5.46,20.88,NA,66.88,30.25,NA,2.08
2004-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,NA,NA,5.54,21.29,NA,63.46,25.21,NA,1
2004-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,NA,NA,8.04,18.5,NA,46.5,24.08,NA,1.29
2004-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,9.17,16.88,NA,62.58,26.67,NA,2.92
2004-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,9.58,31,NA,60.42,39.67,NA,4.21
2004-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,NA,NA,9.5,24.46,NA,62.21,33.75,NA,1.5
2004-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,NA,NA,4.71,12.38,NA,73.58,19.88,NA,1.42
2004-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,NA,6.59,28.05,NA,65.21,25.62,NA,1.6
2004-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,11.9,42.19,NA,48.41,21.57,NA,12.5
2004-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,NA,NA,24.38,55.83,NA,36.83,30.79,NA,9.83
2004-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,NA,NA,25.21,42.75,NA,48.17,29.04,NA,2.21
2004-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,15.88,53.17,NA,41.5,40,NA,2.25
2004-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,NA,NA,7.67,41.67,NA,53.42,29.75,NA,2.67
2004-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,NA,NA,4.96,29.62,NA,48.5,25.62,NA,1
2004-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,6.33,22.71,NA,58.54,16.17,NA,1.42
2004-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,4.75,24.29,NA,66.67,19.17,NA,1.08
2004-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,NA,NA,10.38,49.12,NA,52.67,32.21,NA,2.54
2004-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,NA,NA,16.92,60.25,NA,61.46,38.58,NA,3.92
2004-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,NA,NA,17.12,62.38,NA,56.54,45.92,NA,1.79
2004-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,NA,NA,4.62,35.21,NA,44.29,29.12,NA,1
2004-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,3.62,14.83,NA,55.04,14.46,NA,1.08
2004-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,5.38,18.42,NA,55.58,21.62,NA,1
2004-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,6.12,22.96,NA,42.04,35.17,NA,1
2004-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,NA,NA,12.83,38.42,NA,40.04,54.54,NA,1.12
2004-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,10.88,33.67,NA,46.67,81.96,NA,1.29
2004-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,9.42,35.33,NA,43.62,20.42,NA,2.29
2004-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,5.38,26.42,NA,48.38,25.58,NA,1.04
2004-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,5.29,24.42,NA,47.67,19.21,NA,1.12
2004-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,NA,32.67,70.12,NA,33.46,43.25,NA,6.04
2004-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,21.12,49.33,NA,50,43.5,NA,2.38
2004-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,NA,NA,8.3,37.91,NA,51.08,34.83,NA,1.77
2004-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,NA,13.08,31.75,NA,54.54,32.17,NA,1.62
2004-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,6.42,27.88,NA,51.71,28.67,NA,2.25
2004-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,3.79,14.54,NA,66.79,34.25,NA,1.04
2004-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,NA,NA,7.12,20.5,NA,56.79,26.25,NA,1.04
2004-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,13.5,45.75,NA,39.17,23.29,NA,7.67
2004-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,9.38,26.42,NA,47.75,8.04,NA,1.42
2004-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,2.33,2.71,NA,57.17,10.46,NA,1.83
2004-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,2,2.12,NA,56.08,9.62,NA,1.83
2004-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,NA,NA,3.58,9.75,NA,71,8.25,NA,2.46
2004-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,NA,NA,4.17,5.33,NA,64.08,7.08,NA,1.08
2004-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,3.29,1.42,NA,53.17,6.71,NA,1
2004-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,4.29,3.29,NA,41.12,5.67,NA,1
2004-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,NA,4.25,8.25,NA,49.12,6.46,NA,1.92
2004-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,9.75,22.04,NA,47.58,7.62,NA,2.38
2004-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,4.96,16.62,NA,43.54,7.29,NA,1.08
2004-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,6.83,26.08,NA,49.21,9.42,NA,1.25
2004-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,NA,NA,3.08,17.92,NA,62.29,8.29,NA,2.5
2004-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,NA,NA,2.54,12.67,NA,76,8.58,NA,1
2004-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,NA,NA,8.08,27.62,NA,46.54,5.38,NA,1.77
2004-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,2.83,9.58,NA,NA,NA,NA,NA
2004-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,7.86,22.59,NA,68.12,NA,NA,NA
2004-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,NA,NA,6.75,34.92,NA,52.08,NA,NA,NA
2004-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,NA,14.21,53.83,NA,49.54,NA,NA,NA
2004-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,NA,NA,11.17,48.88,NA,39.04,NA,NA,NA
2004-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,11.17,36.88,NA,58.92,NA,NA,NA
2004-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,8.21,44.92,NA,44.08,NA,NA,NA
2004-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,19.58,35.92,NA,49,NA,NA,1
2004-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,NA,NA,4.96,25.38,NA,57.25,41.1,NA,1.09
2004-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,NA,5.17,22,NA,48.29,33.65,NA,1.28
2004-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,4.25,14.62,NA,55.54,27.21,NA,1.42
2004-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,3.46,11.29,NA,51.83,29.71,NA,1
2004-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,8.4,30.2,NA,46.38,24.38,NA,1.83
2004-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,NA,NA,NA,NA,50.83,49.08,NA,1.23
2004-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,NA,NA,NA,52.79,45.46,NA,1.25
2004-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,56.54,31.54,NA,1.79
2004-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,NA,NA,NA,NA,41.07,32.73,NA,4.33
2004-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,56.33,22,NA,1.5
2004-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,57.75,28,NA,1
2004-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA,48.3,57.62,NA,1
2004-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,NA,NA,NA,37.08,36.83,NA,1.83
2004-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,NA,NA,NA,40.79,30.04,NA,1
2004-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,NA,NA,NA,43.83,30.92,NA,1.92
2004-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,NA,NA,NA,NA,NA,55.75,23.92,NA,1.83
2004-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,48.62,23.46,NA,1.25
2004-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,39.5,31.25,NA,1
2004-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,NA,NA,NA,NA,NA,31.75,40.17,NA,1
2004-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA,NA,38.12,25.46,NA,1
2004-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,NA,NA,NA,NA,NA,48.04,31.42,NA,1.12
2004-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,NA,NA,NA,41.29,32.33,NA,1.08
2004-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,55.71,20.29,NA,1
2004-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,45.04,26.83,NA,1.08
2004-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,NA,NA,NA,NA,NA,23.08,31.75,NA,1.92
2004-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,NA,NA,NA,NA,NA,35.67,16.96,NA,1
2004-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,NA,NA,NA,NA,NA,31.88,30.08,NA,1.12
2004-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,33.33,28.08,NA,1
2004-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA,35.62,23.21,NA,1
2004-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,NA,NA,NA,NA,NA,29.33,40.04,NA,1
2004-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,30.58,45.58,NA,1
2004-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,NA,NA,NA,50.79,43.12,NA,1
2004-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,NA,NA,NA,74.33,39.42,NA,1
2004-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA,63.75,34.08,NA,1.04
2004-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,NA,NA,21.04,36.71,NA,45.92,45.08,NA,1.08
2004-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,19.79,44.83,NA,36.08,43.88,NA,1.58
2004-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,NA,NA,11.04,31.92,NA,41,42.92,NA,1.33
2004-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,4.21,12.71,NA,47,27.75,NA,1.54
2004-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,NA,NA,30.13,41.33,NA,24.7,46.18,NA,1.2
2004-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,24,30.12,NA,1.29
2004-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,NA,NA,NA,22.58,20.92,NA,1.29
2004-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,NA,NA,NA,20.83,21.33,NA,1.67
2004-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,29.75,35.67,NA,4.04
2004-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,NA,NA,NA,NA,NA,32.38,32.29,NA,2.42
2004-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,NA,NA,NA,NA,NA,39.79,29.58,NA,2.25
2004-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,NA,NA,NA,NA,13.88,31.46,NA,1.71
2004-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,NA,NA,NA,NA,25.62,31.62,NA,1.5
2004-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,39.67,34.33,NA,1.04
2004-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA,NA,33.04,44.21,NA,4.83
